Lag,Interval,Zaman,γ̄,t-stat,N
29,15,17:00,0.0012951164560507324,0.15408584806722594,1095
29,16,17:30,0.010508533638594155,1.1080520515383216,1095
30,1,10:00,-0.002561533870098499,-0.2795507698868239,1094
30,2,10:30,0.00961268125016607,1.0749603159628005,1094
30,3,11:00,-0.012240543025954122,-1.275429406142883,1094
30,4,11:30,0.005492423683175504,0.6344672012778364,1094
30,5,12:00,-0.012073336512590788,-1.3098548373830092,1094
30,6,12:30,-0.008173963200812233,-0.9260919709283912,1094
30,7,13:00,-0.010200869112696133,-1.2053224363685218,1094
30,8,13:30,0.0029426055968703145,0.35493772112837907,1094
30,9,14:00,0.006275219678281264,0.666625732749411,1094
30,10,14:30,-0.014528052918705625,-1.70885939268788,1094
30,11,15:00,-0.011245846102611262,-1.3258575668663024,1094
30,12,15:30,-0.0022850219601704873,-0.27113612478059324,1094
30,13,16:00,-0.01313455946664265,-1.5166754142642191,1094
30,14,16:30,0.014825712550158958,1.873975463699386,1094
30,15,17:00,0.01325145635638665,1.5651671777084497,1094
30,16,17:30,0.02237363474529419,2.92163939306489,1094
31,1,10:00,0.008455364411399876,1.0318282796153317,1093
31,2,10:30,0.005792212511652094,0.6554115816497476,1093
31,3,11:00,0.006176200091491707,0.7709553537339364,1093
31,4,11:30,0.00915241268851269,1.108138063518042,1093
31,5,12:00,0.00301584676278623,0.3373450225690474,1093
31,6,12:30,-0.009504660835288479,-1.0312197625556108,1093
31,7,13:00,0.0021409190379885175,0.27373946815432343,1093
31,8,13:30,0.007874416190043263,0.9968120127303536,1093
31,9,14:00,-0.0056784207719526945,-0.7151052127155069,1093
31,10,14:30,0.004058533345748965,0.45245499199439976,1093
31,11,15:00,-6.329354422267409e-05,-0.0071718842273306655,1093
31,12,15:30,0.0004353974159064181,0.04442053883117736,1093
31,13,16:00,0.0011811706683540776,0.14531826066455045,1093
31,14,16:30,-0.005234054030164101,-0.6610668200156027,1093
31,15,17:00,0.010823124656965987,1.2960779062691308,1093
31,16,17:30,0.017169586121223743,2.091777242032026,1093
32,1,10:00,-0.004172015812617344,-0.49879785801836346,1092
32,2,10:30,-0.0006957432155229502,-0.07509405408689165,1092
32,3,11:00,0.007915874796893523,0.8127007891416781,1092
32,4,11:30,-0.0037025784271942845,-0.43312141960965295,1092
32,5,12:00,0.004768602460340086,0.5383920567295662,1092
32,6,12:30,0.00714768130197105,0.7570842831276132,1092
32,7,13:00,0.009069792585031808,1.1517784841351995,1092
32,8,13:30,0.003999301189452181,0.4696104448909541,1092
32,9,14:00,0.005219199680293156,0.4977994386541815,1092
32,10,14:30,-0.016342628226658145,-1.9039653464755348,1092
32,11,15:00,-0.0019033722690922174,-0.21216763362866992,1092
32,12,15:30,-0.0014052544815366782,-0.15065964249992805,1092
32,13,16:00,0.003975826966237378,0.4717566515307625,1092
32,14,16:30,0.0095310602854363,1.1418355018339825,1092
32,15,17:00,0.012143590102182127,1.3770264967926682,1092
32,16,17:30,0.017233861905472353,1.9001727348345712,1092
33,1,10:00,0.01347635490747843,1.501232558959571,1091
33,2,10:30,-0.005318338222416412,-0.6629249079056263,1091
33,3,11:00,-0.004710568339382045,-0.5647077210939261,1091
33,4,11:30,0.0010830102808479392,0.12029499399288685,1091
33,5,12:00,0.019018816860298663,2.090245143164984,1091
33,6,12:30,0.007859312738365945,0.8793585712932466,1091
33,7,13:00,-0.005363845061166938,-0.6758357327276925,1091
33,8,13:30,0.0025154207368914597,0.30195128162999085,1091
33,9,14:00,0.0029515025945157647,0.2799117513843771,1091
33,10,14:30,0.011606462737321787,1.3493427352509377,1091
33,11,15:00,-0.007690635205659014,-0.8738055825714599,1091
33,12,15:30,-0.00629464493344779,-0.7289098323646204,1091
33,13,16:00,0.009658131751733018,1.0960894847277607,1091
33,14,16:30,0.0214329337281596,2.8138523189490687,1091
33,15,17:00,0.003924601381392079,0.5121715188421955,1091
33,16,17:30,0.022997003909710993,2.9689412772640944,1091
34,1,10:00,0.023559281233013204,2.6862265064413315,1090
34,2,10:30,0.008886513613605544,0.9749574750950544,1090
34,3,11:00,-0.004878940896639854,-0.5817386065855341,1090
34,4,11:30,-0.0022575150850752098,-0.27152453333397863,1090
34,5,12:00,0.011225257235930625,1.2257637759457494,1090
34,6,12:30,-0.004313380011300407,-0.5336986001807327,1090
34,7,13:00,-0.006505834312646271,-0.82436222198729,1090
34,8,13:30,0.0002832557901906875,0.03405597325385143,1090
34,9,14:00,0.01286585431174945,1.3098008539154,1090
34,10,14:30,0.012985508275670955,1.4402830150950003,1090
34,11,15:00,-0.0029583850626931363,-0.3601587964255589,1090
34,12,15:30,-0.004127830443725329,-0.3980197954997021,1090
34,13,16:00,0.001721067422509764,0.19102584577400597,1090
34,14,16:30,-0.002109813524481145,-0.26808002004750875,1090
34,15,17:00,-0.008702888152678572,-1.0956110089218836,1090
34,16,17:30,0.006823081114599392,0.7843019733952912,1090
35,1,10:00,0.005882524601857287,0.7635970767939696,1089
35,2,10:30,-0.0040512222924058055,-0.5039380674789823,1089
35,3,11:00,0.0016110003671647056,0.18551539177955914,1089
35,4,11:30,-0.002874028390841021,-0.34115239328166447,1089
35,5,12:00,-0.010977102327435725,-1.2897840760202601,1089
35,6,12:30,-0.005579664885747268,-0.5965761708291649,1089
35,7,13:00,-0.0023556890027975792,-0.27852750359963796,1089
35,8,13:30,-0.00014202253761132037,-0.01597974029877289,1089
35,9,14:00,-0.0063247344752536735,-0.6824353413982472,1089
35,10,14:30,-0.002113613442024321,-0.2483514191108442,1089
35,11,15:00,-0.0049829712286090936,-0.6224068755835059,1089
35,12,15:30,-0.01275178829357897,-1.3142174514972944,1089
35,13,16:00,-0.0005034329301758344,-0.0582875654227273,1089
35,14,16:30,0.022787164637569617,2.6555983977659903,1089
35,15,17:00,0.006326243795026122,0.8130239403749665,1089
35,16,17:30,0.01987851784354055,2.3894673461154174,1089
36,1,10:00,0.005686348482016536,0.6436132126083266,1088
36,2,10:30,0.008269308586759979,0.91711311264036,1088
36,3,11:00,0.0012025592536954112,0.13448364770780274,1088
36,4,11:30,-0.012191731499204207,-1.4757552327229884,1088
36,5,12:00,-8.128472934721017e-06,-0.0008993275515253113,1088
36,6,12:30,-0.008512214826280787,-1.1076759451550486,1088
36,7,13:00,-0.007377616012663738,-0.905438208573791,1088
36,8,13:30,0.002386917417886981,0.3001169445795412,1088
36,9,14:00,0.006163393097452573,0.5712654823251354,1088
36,10,14:30,0.010721381077970328,1.2830826353187217,1088
36,11,15:00,0.005549013618918573,0.6411526375946898,1088
36,12,15:30,0.003933128981452266,0.44457205621865886,1088
36,13,16:00,0.004524699933256674,0.5362210872947857,1088
36,14,16:30,0.023211619574451156,2.6953285374624203,1088
36,15,17:00,-0.0030679618699721266,-0.35696059791689827,1088
36,16,17:30,0.02378449654751337,2.941374406928746,1088
37,1,10:00,-0.0014976178963529993,-0.18039042593001814,1087
37,2,10:30,0.011831599880714356,1.3073388556320225,1087
37,3,11:00,-0.006619654907245638,-0.8249616088720747,1087
37,4,11:30,0.007145601845478784,0.9786891376901348,1087
37,5,12:00,-0.00994468827316934,-1.0756998081949212,1087
37,6,12:30,0.009666546380615175,1.055627764791516,1087
37,7,13:00,0.011401285688965838,1.280574668944623,1087
37,8,13:30,0.016412567065891975,2.086829364547062,1087
37,9,14:00,-0.0031821481806366893,-0.33283828100116836,1087
37,10,14:30,0.0035079339792946133,0.36678507144297984,1087
37,11,15:00,0.013201773551209146,1.6310518519543513,1087
37,12,15:30,-0.004578409044872438,-0.5764872398518741,1087
37,13,16:00,0.013252720236127084,1.4950386937664122,1087
37,14,16:30,0.0039351276515904535,0.4955821061046105,1087
37,15,17:00,0.002133654235454979,0.24705055087716923,1087
37,16,17:30,0.01444696431817257,1.6175265293914487,1087
38,1,10:00,-0.0006609985392627649,-0.07906135886765123,1086
38,2,10:30,-0.009112041803523634,-1.0603025444110847,1086
38,3,11:00,-8.529846644023631e-05,-0.010568818238577,1086
38,4,11:30,0.018213662833037745,2.284006820178695,1086
38,5,12:00,-0.012152545709068084,-1.3693143311681077,1086
38,6,12:30,0.008388541235160103,0.9318405131830493,1086
38,7,13:00,-0.002281281930961591,-0.25653457514667366,1086
38,8,13:30,0.009662540046649959,1.1117521701347217,1086
38,9,14:00,-0.0014503142051803695,-0.16197745787821083,1086
38,10,14:30,0.001851808309737212,0.1956965279985711,1086
38,11,15:00,-0.003772660532606734,-0.4154112686227362,1086
38,12,15:30,-0.002152929710034176,-0.26409919327331655,1086
38,13,16:00,-0.0038395487718181744,-0.4548010945732146,1086
38,14,16:30,0.006251648319369454,0.6527286743007207,1086
38,15,17:00,0.004047396789650502,0.4808924136802816,1086
38,16,17:30,0.014166199444936009,1.5843521951269381,1086
39,1,10:00,0.024912339220130142,3.0075037972776473,1085
39,2,10:30,-0.001216230333885185,-0.12785198741027626,1085
39,3,11:00,-0.0075531809455411155,-0.925098011214208,1085
39,4,11:30,-0.009153818931735157,-1.174229256120131,1085
39,5,12:00,-0.008302146386629766,-0.9231522405086535,1085
39,6,12:30,-0.010010879747733287,-1.16770728670609,1085
39,7,13:00,0.0032739953268641573,0.346844095197028,1085
39,8,13:30,0.006923425242329036,0.8729773600881338,1085
39,9,14:00,-0.020188679363731882,-2.1346119512970865,1085
39,10,14:30,0.01060573481293651,1.1275243164465143,1085
39,11,15:00,0.005297071431166716,0.6741950782688692,1085
39,12,15:30,0.0011740712117183842,0.14303681772510668,1085
39,13,16:00,0.01661991768983383,1.628997485954334,1085
39,14,16:30,0.016736168213440185,1.7826184737448565,1085
39,15,17:00,-9.716780444173815e-06,-0.0012845062326436226,1085
39,16,17:30,0.020565043406110445,2.6216330407678434,1085
40,1,10:00,0.030361560827745132,3.6577333566965122,1084
40,2,10:30,0.0003910613536693905,0.04518387555350606,1084
40,3,11:00,-0.00811370496127333,-0.9743352085337225,1084
40,4,11:30,0.0053010317643194275,0.6667298990770226,1084
40,5,12:00,0.005723777232282681,0.6496504851703266,1084
40,6,12:30,0.01489663915766104,1.7735657489925485,1084
40,7,13:00,0.001547097884575354,0.16523957672220668,1084
40,8,13:30,-0.005510063760495787,-0.6969666687813024,1084
40,9,14:00,0.006833504734013214,0.7146626439465498,1084
40,10,14:30,0.005131035110548475,0.5980575952395244,1084
40,11,15:00,-0.002097706890188291,-0.24663633559486722,1084
40,12,15:30,-0.002723695750714424,-0.3152833665132601,1084
40,13,16:00,0.0020449646175925056,0.2383793080430253,1084
40,14,16:30,-0.0027013577632418045,-0.32421919784082043,1084
40,15,17:00,-0.0038032196534359608,-0.4640572443190947,1084
40,16,17:30,0.02213835679309428,3.0794906218617335,1084
